source,source_id,school_name,normalised_school_name,school_code,suburb,country,state,postcode,type,sector,latitude,longitude,is_sehs,selectivity_type,entry_year_levels,test_provider,test_name,offers_medicine,offers_dentistry
ACARA,42940,Alma Public School,Alma Public School,,Broken Hill,Australia,NSW,2880,Primary,Public,-31.9822,141.462,FALSE,,,,,FALSE,FALSE
ACARA,46923,Aloomba State School,Aloomba State School,,Aloomba,Australia,QLD,4871,Primary,Public,-17.1103,145.832,FALSE,,,,,FALSE,FALSE
ACARA,50380,Alpha Omega Senior College,Alpha Omega Senior College,,Auburn,Australia,NSW,2144,Secondary,Private,-33.8508,151.031,FALSE,,,,,FALSE,FALSE
ACARA,52618,"Alpha Omega Senior College, Queen Street Campus","Alpha Omega Senior College, Queen Street Campus",,Auburn,Australia,NSW,2144,Secondary,Private,-33.8499,151.032,FALSE,,,,,FALSE,FALSE
ACARA,46757,Alpha State School,Alpha State School,,Alpha,Australia,QLD,4724,Combined,Public,-23.6508,146.642,FALSE,,,,,FALSE,FALSE
ACARA,46316,Alphington Grammar School,Alphington Grammar School,,Alphington,Australia,VIC,3078,Combined,Private,-37.7804,145.036,FALSE,,,,,FALSE,FALSE
ACARA,44625,Alphington Primary School,Alphington Primary School,,Alphington,Australia,VIC,3078,Primary,Public,-37.7835,145.032,FALSE,,,,,FALSE,FALSE
ACARA,50075,Alpurrurulam School,Alpurrurulam School,,Alpurrurulam,Australia,NT,4825,Combined,Public,-20.9878,137.848,FALSE,,,,,FALSE,FALSE
ACARA,42405,Alstonville High School,Alstonville High School,,Alstonville,Australia,NSW,2477,Secondary,Public,-28.8399,153.434,FALSE,,,,,FALSE,FALSE
ACARA,42138,Alstonville Public School,Alstonville Public School,,Alstonville,Australia,NSW,2477,Primary,Public,-28.8385,153.438,FALSE,,,,,FALSE,FALSE
ACARA,51521,Alta-1 College,Alta-1 College,,Caboolture,Australia,QLD,4510,Secondary,Private,-27.0713,152.941,FALSE,,,,,FALSE,FALSE
ACARA,53476,Alta-1 College - Morayfield Campus,Alta-1 College - Morayfield Campus,,Caboolture,Australia,QLD,4510,Secondary,Private,-27.07742744,152.9314472,FALSE,,,,,FALSE,FALSE
ACARA,40967,Alta-1 College - Joondalup Campus,Alta-1 College - Joondalup Campus,,Joondalup,Australia,WA,6027,Special,Private,-31.751271,115.764906,FALSE,,,,,FALSE,FALSE
ACARA,52749,Alta-1 College - Albany Marine VET Campus,Alta-1 College - Albany Marine VET Campus,,Albany,Australia,WA,6330,Special,Private,-35.019,117.884,FALSE,,,,,FALSE,FALSE
ACARA,50607,Alta-1 College - Albany Middle School,Alta-1 College - Albany Middle School,,Albany,Australia,WA,6331,Special,Private,-34.9856,117.902,FALSE,,,,,FALSE,FALSE
ACARA,50599,Alta-1 College - Albany Senior School,Alta-1 College - Albany Senior School,,Albany,Australia,WA,6330,Special,Private,-35.01754517,117.879,FALSE,,,,,FALSE,FALSE
ACARA,53600,Alta-1 College - Baldivis Campus,Alta-1 College - Baldivis Campus,,Baldivis,Australia,WA,6172,Special,Private,-32.31412151,115.819222,FALSE,,,,,FALSE,FALSE
ACARA,50598,Alta-1 College - Belmont Campus,Alta-1 College - Belmont Campus,,Belmont,Australia,WA,6104,Special,Private,-31.9487,115.946,FALSE,,,,,FALSE,FALSE
ACARA,52751,Alta-1 College - Bessemer Road Campus,Alta-1 College - Bessemer Road Campus,,Port Kennedy,Australia,WA,6172,Special,Private,-32.3691,115.761,FALSE,,,,,FALSE,FALSE
ACARA,53095,Alta-1 College - Camillo,Alta-1 College - Camillo,,Camillo,Australia,WA,6111,Special,Private,-32.10304626,116.0065919,FALSE,,,,,FALSE,FALSE
ACARA,52752,Alta-1 College - Collingwood Heights Campus,Alta-1 College - Collingwood Heights Campus,,Collingwood Heights,Australia,WA,6330,Special,Private,-34.9904,117.919,FALSE,,,,,FALSE,FALSE
ACARA,50597,Alta-1 College - Como Campus,Alta-1 College - Como Campus,,Como,Australia,WA,6152,Special,Private,-32.001,115.874,FALSE,,,,,FALSE,FALSE
ACARA,52484,Alta-1 College - Cooper Road Campus,Alta-1 College - Cooper Road Campus,,Jandakot,Australia,WA,6164,Special,Private,-32.12183516,115.8673687,FALSE,,,,,FALSE,FALSE
ACARA,52487,Alta-1 College - Ellenbrook Campus,Alta-1 College - Ellenbrook Campus,,Ellenbrook,Australia,WA,6069,Special,Private,-31.7912,115.974,FALSE,,,,,FALSE,FALSE
ACARA,51524,Alta-1 College - Girls' Campus Joondalup,Alta-1 College - Girls' Campus Joondalup,,Joondalup,Australia,WA,6027,Special,Private,-31.7499,115.764,FALSE,,,,,FALSE,FALSE
ACARA,52485,Alta-1 College - Hammond Road Campus,Alta-1 College - Hammond Road Campus,,Cockburn Central,Australia,WA,6164,Special,Private,-32.123,115.841,FALSE,,,,,FALSE,FALSE
ACARA,40952,Alta-1 College - Huntingdale Campus,Alta-1 College - Huntingdale Campus,,Huntingdale,Australia,WA,6110,Special,Private,-32.0783,115.958,FALSE,,,,,FALSE,FALSE
ACARA,40951,Alta-1 College - Malaga Campus,Alta-1 College - Malaga Campus,,Malaga,Australia,WA,6090,Special,Private,-31.8465,115.878,FALSE,,,,,FALSE,FALSE
ACARA,53206,Alta-1 College - Malaga Campus (Action Road),Alta-1 College - Malaga Campus (Action Road),,Malaga,Australia,WA,6090,Special,Private,-31.84632183,115.8814062,FALSE,,,,,FALSE,FALSE
ACARA,51528,Alta-1 College - Merriwa Campus,Alta-1 College - Merriwa Campus,,Merriwa,Australia,WA,6030,Special,Private,-31.6685,115.717,FALSE,,,,,FALSE,FALSE
ACARA,53145,Alta-1 College - Middle Swan campus,Alta-1 College - Middle Swan campus,,Middle Swan,Australia,WA,6056,Special,Private,-31.85305997,116.0169136,FALSE,,,,,FALSE,FALSE
ACARA,40978,Alta-1 College - Mullaloo Campus,Alta-1 College - Mullaloo Campus,,Mullaloo,Australia,WA,6027,Special,Private,-31.7788,115.746,FALSE,,,,,FALSE,FALSE
ACARA,53445,Alta-1 College - Seville Grove Campus,Alta-1 College - Seville Grove Campus,,Seville Grove,Australia,WA,6112,Special,Private,-32.13977059,115.9973939,FALSE,,,,,FALSE,FALSE
ACARA,52750,Alta-1 College - Stockton Road Campus,Alta-1 College - Stockton Road Campus,,Port Kennedy,Australia,WA,6172,Special,Private,-32.3691,115.758,FALSE,,,,,FALSE,FALSE
ACARA,53493,Alta-1 College - Warwick Campus,Alta-1 College - Warwick Campus,,Warwick,Australia,WA,6024,Special,Private,-31.84166169,115.8093089,FALSE,,,,,FALSE,FALSE
ACARA,52836,Alta-1 College - Winton Road Joondalup Campus,Alta-1 College - Winton Road Joondalup Campus,,Joondalup,Australia,WA,6027,Special,Private,-31.75176,115.76505,FALSE,,,,,FALSE,FALSE
ACARA,53030,Alta-1 Kimberley College,Alta-1 Kimberley College,,Kununurra,Australia,WA,6743,Special,Private,-15.79632825,128.6880997,FALSE,,,,,FALSE,FALSE
ACARA,46309,Al-Taqwa College,Al-Taqwa College,,Truganina,Australia,VIC,3029,Combined,Private,-37.8527,144.722,FALSE,,,,,FALSE,FALSE
ACARA,52102,Al-Taqwa College - Olive Branch Annexe,Al-Taqwa College - Olive Branch Annexe,,Tarneit,Australia,VIC,3029,Combined,Private,-37.8098,144.695,FALSE,,,,,FALSE,FALSE
ACARA,45587,Altona College,Altona College,,Altona,Australia,VIC,3018,Combined,Public,-37.8615,144.817,FALSE,,,,,FALSE,FALSE
ACARA,45141,Altona Green Primary School,Altona Green Primary School,,Altona Meadows,Australia,VIC,3028,Primary,Public,-37.8866,144.785,FALSE,,,,,FALSE,FALSE
ACARA,45061,Altona Meadows Primary School,Altona Meadows Primary School,,Altona Meadows,Australia,VIC,3028,Primary,Public,-37.8685,144.78,FALSE,,,,,FALSE,FALSE
ACARA,44919,Altona North Primary School,Altona North Primary School,,Altona North,Australia,VIC,3025,Primary,Public,-37.8369,144.849,FALSE,,,,,FALSE,FALSE
ACARA,44671,Altona Primary School,Altona Primary School,,Altona,Australia,VIC,3018,Primary,Public,-37.8677,144.823,FALSE,,,,,FALSE,FALSE
ACARA,45291,Alvie Primary School,Alvie Primary School,,Alvie,Australia,VIC,3249,Primary,Public,-38.2419,143.503,FALSE,,,,,FALSE,FALSE
ACARA,50051,Alyangula Area School,Alyangula Area School,,Alyangula,Australia,NT,0885,Combined,Public,-13.8496,136.42,FALSE,,,,,FALSE,FALSE
ACARA,50124,Alyarrmandumanja Umbakumba School,Alyarrmandumanja Umbakumba School,,Umbakumba,Australia,NT,0822,Combined,Public,-13.85975,136.81193,FALSE,,,,,FALSE,FALSE
ACARA,47237,Amamoor State School,Amamoor State School,,Amamoor,Australia,QLD,4570,Primary,Public,-26.3465,152.673,FALSE,,,,,FALSE,FALSE
ACARA,50138,Amanbidji School,Amanbidji School,,Timber Creek,Australia,NT,0852,Combined,Public,-16.4275,129.618,FALSE,,,,,FALSE,FALSE
ACARA,48268,Amaroo Primary School,Amaroo Primary School,,Collie,Australia,WA,6225,Primary,Public,-33.3515,116.15,FALSE,,,,,FALSE,FALSE
ACARA,49882,Amaroo School,Amaroo School,,Amaroo,Australia,ACT,2914,Combined,Public,-35.16459,149.12774,FALSE,,,,,FALSE,FALSE
ACARA,49561,Amata Anangu School,Amata Anangu School,,Amata,Australia,SA,5710,Combined,Public,-26.1522,131.138,FALSE,,,,,FALSE,FALSE
ACARA,41607,Ambarvale High School,Ambarvale High School,,Rosemeadow,Australia,NSW,2560,Secondary,Public,-34.1006,150.801,FALSE,,,,,FALSE,FALSE
ACARA,41498,Ambarvale Public School,Ambarvale Public School,,Ambarvale,Australia,NSW,2560,Primary,Public,-34.0864,150.798,FALSE,,,,,FALSE,FALSE
ACARA,46485,Amberley District State School,Amberley District State School,,Yamanto,Australia,QLD,4305,Primary,Public,-27.6575,152.75,FALSE,,,,,FALSE,FALSE
ACARA,47134,Ambrose State School,Ambrose State School,,Ambrose,Australia,QLD,4695,Primary,Public,-23.7868,150.922,FALSE,,,,,FALSE,FALSE
ACARA,47720,Ambrose Treacy College,Ambrose Treacy College,,Indooroopilly,Australia,QLD,4068,Combined,Private,-27.5083,152.966,FALSE,,,,,FALSE,FALSE
ACARA,47206,Amiens State School,Amiens State School,,Amiens,Australia,QLD,4380,Primary,Public,-28.5946,151.813,FALSE,,,,,FALSE,FALSE
ACARA,44001,"Amity College, Prestons","Amity College, Prestons",,Prestons,Australia,NSW,2170,Combined,Private,-33.9417,150.876,FALSE,,,,,FALSE,FALSE
ACARA,44006,Amity College Auburn Campus,Amity College Auburn Campus,,Auburn,Australia,NSW,2144,Primary,Private,-33.8526,151.034,FALSE,,,,,FALSE,FALSE
ACARA,43925,Amity College Illawarra Campus,Amity College Illawarra Campus,,Shellharbour,Australia,NSW,2529,Combined,Private,-34.5734,150.864,FALSE,,,,,FALSE,FALSE
ACARA,53321,Amity College Leppington Campus,Amity College Leppington Campus,,Leppington,Australia,NSW,2179,Primary,Private,-33.96666007,150.8083372,FALSE,,,,,FALSE,FALSE
ACARA,50076,Amoonguna School,Amoonguna School,,Amoonguna,Australia,NT,0873,Primary,Public,-23.7679,133.939,FALSE,,,,,FALSE,FALSE
ACARA,44330,Amphitheatre Primary School,Amphitheatre Primary School,,Amphitheatre,Australia,VIC,3468,Primary,Public,-37.1841,143.399,FALSE,,,,,FALSE,FALSE
ACARA,50077,Ampilatwatja School,Ampilatwatja School,,Ampilatwatja,Australia,NT,0872,Combined,Public,-21.6537,135.225,FALSE,,,,,FALSE,FALSE
ACARA,45218,Amsleigh Park Primary School,Amsleigh Park Primary School,,Oakleigh East,Australia,VIC,3166,Primary,Public,-37.9002,145.108,FALSE,,,,,FALSE,FALSE
ACARA,44376,Anakie Primary School,Anakie Primary School,,Anakie,Australia,VIC,3213,Primary,Public,-37.9127,144.255,FALSE,,,,,FALSE,FALSE
ACARA,46730,Anakie State School,Anakie State School,,Anakie Siding,Australia,QLD,4702,Primary,Public,-23.554,147.746,FALSE,,,,,FALSE,FALSE
ACARA,40392,Andale School,Andale School,,Kew,Australia,VIC,3101,Special,Private,-37.8055,145.036,FALSE,,,,,FALSE,FALSE
ACARA,49353,Andamooka Primary School,Andamooka Primary School,,Andamooka,Australia,SA,5722,Primary,Public,-30.45,137.167,FALSE,,,,,FALSE,FALSE
ACARA,47189,Andergrove State School,Andergrove State School,,Andergrove,Australia,QLD,4740,Primary,Public,-21.0862,149.188,FALSE,,,,,FALSE,FALSE
ACARA,45019,Andersons Creek Primary School,Andersons Creek Primary School,,Warrandyte,Australia,VIC,3113,Primary,Public,-37.7484,145.208,FALSE,,,,,FALSE,FALSE
ACARA,50565,Andrews Creek Primary School,Andrews Creek Primary School,,Wesley Vale,Australia,TAS,7307,Primary,Public,-41.189,146.459,FALSE,,,,,FALSE,FALSE
ACARA,49224,Angaston Primary School,Angaston Primary School,,Angaston,Australia,SA,5353,Primary,Public,-34.4991,139.051,FALSE,,,,,FALSE,FALSE
ACARA,52446,Angelorum College,Angelorum College,,Fortitude Valley,Australia,QLD,4006,Combined,Private,-27.4556,153.032,FALSE,,,,,FALSE,FALSE
ACARA,49232,Angle Vale Primary School,Angle Vale Primary School,,Angle Vale,Australia,SA,5117,Primary,Public,-34.6433,138.647,FALSE,,,,,FALSE,FALSE
ACARA,44744,Anglesea Primary School,Anglesea Primary School,,Anglesea,Australia,VIC,3230,Primary,Public,-38.3962,144.192,FALSE,,,,,FALSE,FALSE
ACARA,47996,Anglican Church Grammar School,Anglican Church Grammar School,,East Brisbane,Australia,QLD,4169,Combined,Private,-27.4822,153.051,FALSE,,,,,FALSE,FALSE
ACARA,50055,Angurugu School,Angurugu School,,Angurugu,Australia,NT,0822,Combined,Public,-13.9825,136.459,FALSE,,,,,FALSE,FALSE
ACARA,41855,Anna Bay Public School,Anna Bay Public School,,Anna Bay,Australia,NSW,2316,Primary,Public,-32.7764,152.09,FALSE,,,,,FALSE,FALSE
ACARA,48048,Annandale Christian College,Annandale Christian College,,Annandale,Australia,QLD,4814,Combined,Private,-19.31260018,146.7788147,FALSE,,,,,FALSE,FALSE
ACARA,40989,Annandale North Public School,Annandale North Public School,,Annandale,Australia,NSW,2038,Primary,Public,-33.8779,151.172,FALSE,,,,,FALSE,FALSE
ACARA,40988,Annandale Public School,Annandale Public School,,Annandale,Australia,NSW,2038,Primary,Public,-33.8858,151.17,FALSE,,,,,FALSE,FALSE
ACARA,46702,Annandale State School,Annandale State School,,Annandale,Australia,QLD,4814,Primary,Public,-19.3155,146.778,FALSE,,,,,FALSE,FALSE
ACARA,41247,Annangrove Public School,Annangrove Public School,,Annangrove,Australia,NSW,2156,Primary,Public,-33.6674,150.953,FALSE,,,,,FALSE,FALSE
ACARA,52265,Anne Hamersley Primary School,Anne Hamersley Primary School,,Ellenbrook,Australia,WA,6069,Primary,Public,-31.7454,116.009,FALSE,,,,,FALSE,FALSE
ACARA,49808,Annesley College,Annesley College,,Wayville,Australia,SA,5034,Primary,Private,-34.942,138.598,FALSE,,,,,FALSE,FALSE
ACARA,45973,Annunciation School,Annunciation School,,Brooklyn,Australia,VIC,3012,Primary,Private,-37.821,144.848,FALSE,,,,,FALSE,FALSE
ACARA,43093,Anson Street School,Anson Street School,,Orange,Australia,NSW,2800,Special,Public,-33.2965,149.097,FALSE,,,,,FALSE,FALSE
ACARA,46112,Antonine College,Antonine College,,Pascoe Vale South,Australia,VIC,3044,Combined,Private,-37.7412,144.943,FALSE,,,,,FALSE,FALSE
ACARA,46113,Antonine College - Cedar Campus,Antonine College - Cedar Campus,,Coburg,Australia,VIC,3058,Combined,Private,-37.7467,144.978,FALSE,,,,,FALSE,FALSE
ACARA,49781,Antonio Catholic School,Antonio Catholic School,,Morphett Vale,Australia,SA,5162,Primary,Private,-35.1163,138.525,FALSE,,,,,FALSE,FALSE
ACARA,44866,Antonio Park Primary School,Antonio Park Primary School,,Mitcham,Australia,VIC,3132,Primary,Public,-37.8162,145.206,FALSE,,,,,FALSE,FALSE
ACARA,50011,Anula Primary School,Anula Primary School,,Anula,Australia,NT,0812,Primary,Public,-12.3916,130.894,FALSE,,,,,FALSE,FALSE
ACARA,52051,Anzac Park Public School,Anzac Park Public School,,Cammeray,Australia,NSW,2062,Primary,Public,-33.8266,151.211,FALSE,,,,,FALSE,FALSE
ACARA,48561,Anzac Terrace Primary School,Anzac Terrace Primary School,,Bassendean,Australia,WA,6054,Primary,Public,-31.8979,115.937,FALSE,,,,,FALSE,FALSE
ACARA,45292,Apollo Bay P-12 College,Apollo Bay P-12 College,,Apollo Bay,Australia,VIC,3233,Combined,Public,-38.7535,143.661,FALSE,,,,,FALSE,FALSE
ACARA,45068,Apollo Parkways Primary School,Apollo Parkways Primary School,,Greensborough,Australia,VIC,3088,Primary,Public,-37.6874,145.11,FALSE,,,,,FALSE,FALSE
ACARA,45085,Appin Park Primary School,Appin Park Primary School,,Wangaratta,Australia,VIC,3676,Primary,Public,-36.3416,146.301,FALSE,,,,,FALSE,FALSE
ACARA,41354,Appin Public School,Appin Public School,,Appin,Australia,NSW,2560,Primary,Public,-34.1984,150.788,FALSE,,,,,FALSE,FALSE
ACARA,48270,Applecross Primary School,Applecross Primary School,,Applecross,Australia,WA,6153,Primary,Public,-32.0106,115.839,FALSE,,,,,FALSE,FALSE
ACARA,48117,Applecross Senior High School,Applecross Senior High School,,Ardross,Australia,WA,6153,Secondary,Public,-32.0288,115.834,FALSE,program_only,"7,9,10,11",WA DoE / ACER,ASET (Academic Selective Entrance Test),FALSE,FALSE
ACARA,47095,Applethorpe State School,Applethorpe State School,,Applethorpe,Australia,QLD,4378,Primary,Public,-28.6127,151.955,FALSE,,,,,FALSE,FALSE
ACARA,44230,Apsley Primary School,Apsley Primary School,,Apsley,Australia,VIC,3319,Primary,Public,-36.9737,141.082,FALSE,,,,,FALSE,FALSE
ACARA,43492,Aquinas Catholic College,Aquinas Catholic College,,Menai,Australia,NSW,2234,Secondary,Private,-34.02,151.021,FALSE,,,,,FALSE,FALSE
ACARA,47860,Aquinas College,Aquinas College (Ashmore),,Ashmore,Australia,QLD,4214,Secondary,Private,-27.9751,153.384,FALSE,,,,,FALSE,FALSE
ACARA,45947,Aquinas College,Aquinas College (Ringwood),,Ringwood,Australia,VIC,3134,Secondary,Private,-37.823,145.235,FALSE,,,,,FALSE,FALSE
ACARA,48916,Aquinas College,Aquinas College (Salter Point),,Salter Point,Australia,WA,6152,Combined,Private,-32.024,115.865,FALSE,,,,,FALSE,FALSE
ACARA,40343,Araluen Christian College,Araluen Christian College,,Alice Springs,Australia,NT,0870,Combined,Private,-23.7077,133.852,FALSE,,,,,FALSE,FALSE
ACARA,44974,Araluen Primary School,Araluen Primary School,,Sale,Australia,VIC,3850,Primary,Public,-38.1081,147.089,FALSE,,,,,FALSE,FALSE
ACARA,46627,Aramac State School,Aramac State School,,Aramac,Australia,QLD,4726,Combined,Public,-22.9746,145.243,FALSE,,,,,FALSE,FALSE
ACARA,49883,Aranda Primary School,Aranda Primary School,,Aranda,Australia,ACT,2614,Primary,Public,-35.256,149.08,FALSE,,,,,FALSE,FALSE
ACARA,48911,Aranmore Catholic College,Aranmore Catholic College,,Leederville,Australia,WA,6007,Secondary,Private,-31.9274,115.843,FALSE,,,,,FALSE,FALSE
ACARA,48965,Aranmore Catholic College - Primary Campus,Aranmore Catholic College - Primary Campus,,Leederville,Australia,WA,6007,Primary,Private,-31.9276,115.839,FALSE,,,,,FALSE,FALSE
ACARA,44958,Ararat North Primary School,Ararat North Primary School,,Ararat,Australia,VIC,3377,Primary,Public,-37.2746,142.94,FALSE,,,,,FALSE,FALSE
ACARA,44142,Ararat Primary School,Ararat Primary School,,Ararat,Australia,VIC,3377,Primary,Public,-37.2859,142.937,FALSE,,,,,FALSE,FALSE
ACARA,45523,Ararat Secondary College,Ararat Secondary College,,Ararat,Australia,VIC,3377,Secondary,Public,-37.286,142.922,FALSE,,,,,FALSE,FALSE
ACARA,52180,Ararat Secondary College-School Farm Campus,Ararat Secondary College-School Farm Campus,,Ararat,Australia,VIC,3377,Secondary,Public,-37.2929,142.946,FALSE,,,,,FALSE,FALSE
ACARA,44809,Ararat West Primary School,Ararat West Primary School,,Ararat,Australia,VIC,3377,Primary,Public,-37.2774,142.921,FALSE,,,,,FALSE,FALSE
ACARA,47086,Aratula State School,Aratula State School,,Aratula,Australia,QLD,4309,Primary,Public,-27.981,152.544,FALSE,,,,,FALSE,FALSE
ACARA,49934,Arawang Primary School,Arawang Primary School,,Waramanga,Australia,ACT,2611,Primary,Public,-35.355,149.06,FALSE,,,,,FALSE,FALSE
ACARA,48768,Arbor Grove Primary School,Arbor Grove Primary School,,Ellenbrook,Australia,WA,6069,Primary,Public,-31.7704,115.962,FALSE,,,,,FALSE,FALSE
ACARA,52493,Arcadia College,Arcadia College,,Robina,Australia,QLD,4226,Special,Private,-28.0692,153.379,FALSE,,,,,FALSE,FALSE
ACARA,53485,Arcadia College - Varsity Lakes Temporary Facility,Arcadia College - Varsity Lakes Temporary Facility,,Varsity Lakes,Australia,QLD,4227,Secondary,Private,-28.07909621,153.4098941,FALSE,,,,,FALSE,FALSE
ACARA,41194,Arcadia Public School,Arcadia Public School,,Arcadia,Australia,NSW,2159,Primary,Public,-33.6235,151.051,FALSE,,,,,FALSE,FALSE
ACARA,42019,Arcadia Vale Public School,Arcadia Vale Public School,,Arcadia Vale,Australia,NSW,2283,Primary,Public,-33.0602,151.582,FALSE,,,,,FALSE,FALSE
ACARA,46905,Arcadia Valley State School,Arcadia Valley State School,,Arcadia Valley,Australia,QLD,4454,Primary,Public,-25.2551,148.821,FALSE,,,,,FALSE,FALSE
ACARA,44869,Ardeer Primary School,Ardeer Primary School,,Ardeer,Australia,VIC,3022,Primary,Public,-37.781,144.8,FALSE,,,,,FALSE,FALSE
